"Sp","Betacov.2021","R.Alb.2021","R.Car3.2021","R.Gut1.2021","R.Stock1.2021","P.Alb.2021","P.Car3.2021","P.Gut1.2021","P.Stock1.2021","Rank.2021","PropRank.2021","InSample.2021","Betacov.2020","R.Alb.2020","R.Car3.2020","R.Gut1.2020","R.Stock1.2020","P.Alb.2020","P.Car3.2020","P.Gut1.2020","P.Stock1.2020","Rank.2020","PropRank.2020","InSample.2020"
"Alionycteris paucidentata",0,0.557040082219938,0.341397849462366,0.498207885304659,0.297912713472486,0.172654867256637,0.206188277492684,0.427131482698174,0.355783257382737,448.25,0.423639632614862,0,0,0.525179856115108,0.336917562724014,0.543906810035842,0.224857685009488,0.1725,0.126742956230098,0.395339299632955,0.295926677205008,432.75,0.407715478471113,0
"Scotophilus collinus",0,0.159815005138746,0.67831541218638,0.467741935483871,0.392789373814042,0.21716814159292,0.0598871428021099,0.451843875478774,0.300489392876936,462.125,0.42466543165576,0,0,0.179856115107914,0.896953405017921,0.375448028673835,0.546489563567362,0.211578947368421,0.0157816122126571,0.556669312531534,0.163356653423322,542.75,0.499686778091758,0
"Rhinolophus hilli",0,NA,0.601254480286738,0.618279569892473,0.0569259962049336,NA,0.0719971590404285,0.270530938037222,0.577918548171979,473.666666666667,0.425486682128048,0,0,NA,0.567204301075269,0.681003584229391,0.055977229601518,NA,0.0588730756891793,0.286037746280279,0.503197319919169,484,0.434728371635393,0
"Pteropus melanopogon",0,0.44912641315519,0.413978494623656,0.520609318996416,0.321631878557875,0.17858407079646,0.154874836730291,0.403571035912677,0.342418991984547,454.75,0.426336526333284,0,0,0.383864337101747,0.437275985663082,0.485663082437276,0.326375711574953,0.180921052631579,0.0925517448336054,0.458688908530314,0.253463939341808,436.875,0.408294779194265,0
"Hypsugo joffrei",0,0.565775950668037,0.164874551971326,0.553763440860215,0.42314990512334,0.171769911504425,0.361152072565195,0.351926754118015,0.285284321087285,449.625,0.426890962155729,0,0,0.469167523124358,0.238351254480287,0.482974910394265,0.625237191650854,0.175,0.183722250626199,0.462349522146901,0.145501270773225,480.125,0.453932719912441,0
"Miniopterus africanus",0,NA,0.364695340501792,0.373655913978495,0.543643263757116,NA,0.185530370110317,0.549914660817121,0.240195448479715,465.666666666667,0.427331506079134,0,0,NA,0.328853046594982,0.396057347670251,0.484819734345351,NA,0.131348129469877,0.552314070517199,0.178986864001107,440,0.403243376203528,0
"Hipposideros pygmaeus",0,0.863309352517986,0.35663082437276,0.288530465949821,0.20303605313093,0.127699115044248,0.189136800558335,0.66406783619836,0.42947210323995,443.5,0.427876673992874,0,0,0.869475847893114,0.376344086021505,0.443548387096774,0.342504743833017,0.126842105263158,0.113548660908361,0.499246671223765,0.245798017922003,530.5,0.507968266211103,0
"Hipposideros megalotis",0,0.615621788283659,0.435483870967742,0.531362007168459,0.129981024667932,0.167433628318584,0.147170923951668,0.390031635178365,0.486923019688455,453.75,0.428112172771948,0,0,0.558067831449126,0.39336917562724,0.584229390681004,0.157495256166983,0.170131578947368,0.105259489350719,0.355350745843411,0.373203363962441,450,0.423290413481088,0
"Hypsugo eisentrauti",0,NA,0.378136200716846,0.389784946236559,0.51707779886148,NA,0.177181549746308,0.531978354163342,0.24875106221864,467.333333333333,0.428332981938295,0,0,NA,0.323476702508961,0.489247311827957,0.715370018975332,NA,0.133811920679728,0.448990425470348,0.118786368225268,553.666666666667,0.50936467777075,0
"Kerivoula minuta",0,0.182939362795478,0.288530465949821,0.396953405017921,0.852941176470588,0.211946902654867,0.262393618523391,0.525220831660763,0.136120208328415,460.5,0.430341102558452,0,0,0.20863309352518,0.362903225806452,0.630824372759857,0.979127134724858,0.204210526315789,0.116639192678515,0.317293225179083,0.0216649837035548,586,0.545371956704086,0
"Hypsugo ariel",0,NA,0.385304659498208,0.53405017921147,0.374762808349146,NA,0.171629599527507,0.389212249321081,0.309581304486434,473.666666666667,0.431372549019608,0,0,NA,0.301075268817204,0.56989247311828,0.464895635673624,NA,0.147751205195646,0.368069775087638,0.190166339297249,487.333333333333,0.445287792536369,0
"Falsistrellus mordax",0,0.252312435765673,0.379928315412186,0.374551971326165,0.724857685009488,0.196902654867257,0.175593400694496,0.548264799359502,0.183360221103769,462.875,0.432912601878378,0,0,0.300102774922919,0.424731182795699,0.698028673835125,0.837760910815939,0.189210526315789,0.0960833656343478,0.278709650280543,0.0829559172043031,607,0.565155885592421,0
"Rhinolophus silvestris",0,0.495889003083248,0.480286738351254,0.692652329749104,0.0645161290322581,0.176371681415929,0.120737958405082,0.208557094561539,0.56981926824862,464.875,0.433336050053966,0,0,0.339157245632066,0.413082437275986,0.758960573476703,0.0749525616698292,0.184078947368421,0.097945827440043,0.233870310587209,0.473270855620622,429.25,0.396538204513646,0
"Tadarida ventralis",0,0.593011305241521,0.46415770609319,0.259856630824373,0.419354838709677,0.169823008849558,0.130307626213844,0.701388807105189,0.289616249323184,456.75,0.43409512021719,0,0,0.426002055498458,0.407706093189964,0.236559139784946,0.444971537001898,0.178157894736842,0.0998168942426496,0.685915943079003,0.195309120258927,400.625,0.378809706368817,0
"Hipposideros inexpectatus",0,NA,0.615591397849462,0.415770609318996,0.274193548387097,NA,0.0694746175705539,0.494211292296768,0.373581602051303,480,0.435185185185185,0,0,NA,0.576164874551971,0.627240143369176,0.404174573055028,NA,0.0562376200269191,0.318628429678488,0.212999807199043,589.666666666667,0.535859863658725,0
"Mops demonstrator",0,0.543165467625899,0.467741935483871,0.421146953405018,0.309297912713473,0.173628318584071,0.128343457784971,0.485072279367954,0.350522526260815,461.625,0.435338067307065,0,0,0.542651593011305,0.468637992831541,0.723118279569892,0.382352941176471,0.171447368421053,0.0857750956745438,0.265074766417843,0.226534329951946,565.25,0.529190201647302,0
"Syconycteris carolinae",0,0.549331963001028,0.43010752688172,0.590501792114695,0.172675521821632,0.173274336283186,0.14766987697183,0.307883529690893,0.447889381797766,463.875,0.435654200954769,0,0,0.501027749229188,0.551075268817204,0.458781362007168,0.165085388994307,0.173552631578947,0.0642084078541752,0.484267055169359,0.361514690147579,447.125,0.418992442261967,0
"Scotophilus celebensis",0,0.354573484069887,0.556451612903226,0.408602150537634,0.424098671726755,0.184778761061947,0.0870932532710343,0.499952124254689,0.285022481770192,467.25,0.435931479809376,0,0,0.42754367934224,0.56989247311828,0.604838709677419,0.617647058823529,0.178026315789474,0.0582984372659836,0.333602457148846,0.14687367436192,594.5,0.554980480240367,0
"Hipposideros breviceps",0,NA,0.448028673835125,0.626344086021505,0.234345351043643,NA,0.14010765508734,0.261550459753639,0.404029565585658,482,0.436239370300091,0,0,NA,0.495519713261649,0.60752688172043,0.226755218216319,NA,0.078830634256056,0.331929430337808,0.295266733137205,490,0.443267271066133,0
"Aproteles bulmerae",0,NA,0.593189964157706,0.551971326164875,0.167931688804554,NA,0.0732950024769498,0.355868153752259,0.449211556154355,485,0.437697659709045,0,0,NA,0.689068100358423,0.508960573476703,0.196394686907021,NA,0.0369534094547046,0.427657278855359,0.323073154351114,514.666666666667,0.464807786914049,0
"Murina puta",0,0.52672147995889,0.361111111111111,0.353942652329749,0.515180265654649,0.174690265486726,0.187921939380648,0.577146853659248,0.249590646078291,463.375,0.4392388772636,0,0,0.411613566289825,0.339605734767025,0.32168458781362,0.606261859582543,0.179210526315789,0.125481417455981,0.596171044416294,0.148844719269799,444.375,0.419791437113253,0
"Kerivoula smithii",0,0.190133607399794,0.274193548387097,0.480286738351254,0.818785578747628,0.209469026548673,0.27378049126178,0.440152485464002,0.152023748912304,472.5,0.440849868221443,0,0,0.217882836587873,0.275089605734767,0.658602150537634,0.9573055028463,0.202763157894737,0.161965844431279,0.301038249389993,0.0355850952456338,565.75,0.527220023926643,0
"Paranyctimene tenax",0,NA,0.432795698924731,0.451612903225806,NA,NA,0.147502947341405,0.45536149415158,NA,493.5,0.442204301075269,0,0,NA,0.699820788530466,0.354838709677419,NA,NA,0.0349416613083316,0.569744862742298,NA,588.5,0.527329749103943,0
"Plecotus taivanus",0,0.517985611510791,0.457885304659498,0.371863799283154,0.425996204933586,0.175221238938053,0.135279310724294,0.551457442081205,0.284127092644279,469.75,0.443432730096758,0,0,0.507708119218911,0.480286738351254,0.309139784946237,0.615749525616698,0.173289473684211,0.0829863777065274,0.609822008754453,0.147646946630334,506,0.478221042033275,0
"Mystacina robusta",0,NA,0.506272401433692,0.380824372759857,NA,NA,0.105312592488522,0.542401441597313,NA,495,0.443548387096774,0,0,NA,0.777777777777778,0.302867383512545,NA,NA,0.0243302095130857,0.614387081956017,NA,603,0.540322580645161,0
"Hypsugo bodenheimeri",0,NA,0.3584229390681,0.504480286738351,0.468690702087287,NA,0.188965234590105,0.419979010711184,0.272265275938904,485.666666666667,0.443864642631246,0,0,NA,0.270609318996416,0.333333333333333,0.504743833017078,NA,0.167655221523198,0.584787558653662,0.173716616833407,402,0.369562161782276,0
"Phoniscus atrox",0,0.192702980472765,0.327060931899642,0.431003584229391,0.825426944971537,0.20929203539823,0.218386393802909,0.473123647344061,0.145998279974071,475.875,0.444048610393333,0,0,0.228160328879753,0.366487455197133,0.640681003584229,0.967741935483871,0.200789473684211,0.115878189939672,0.312937554509302,0.0305254836943524,591.5,0.550767680786247,0
"Rhinolophus madurensis",0,0.644398766700925,0.512544802867383,0.56989247311828,0.0654648956356736,0.160353982300885,0.10327714259492,0.338643880758808,0.5659104914772,476,0.448075234580565,0,0,0.602261048304214,0.610215053763441,0.601254480286738,0.0332068311195446,0.166973684210526,0.0484908095454205,0.334396681636183,0.543392843150645,493.25,0.461734353368484,0
"Plecotus teneriffae",0,0.560123329907503,0.227598566308244,0.666666666666667,0.338709677419355,0.172212389380531,0.323387279288526,0.228784962094128,0.332015895879057,475,0.448274560075442,0,0,0.569886947584789,0.203405017921147,0.792114695340502,0.347248576850095,0.169473684210526,0.201833085192813,0.201604746545846,0.244019589049661,507.875,0.478163809424133,0
"Pteropus yapensis",0,NA,0.542114695340502,0.560035842293907,0.242884250474383,NA,0.0942356046039004,0.348393469891386,0.396857240676438,495.333333333333,0.448344929369597,0,0,NA,0.649641577060932,0.525089605734767,0.387096774193548,NA,0.0427287021883662,0.414764299558474,0.221993536440213,573,0.520609318996416,0
"Paranyctimene raptor",0,0.426515930113052,0.473118279569892,0.684587813620072,0.214421252371917,0.179646017699115,0.12554587025714,0.212514429790647,0.423330872368595,483.25,0.449660818918733,0,0,0.474820143884892,0.524193548387097,0.585125448028674,0.16034155597723,0.174736842105263,0.0714967645789061,0.355075865286785,0.36515846528572,467.25,0.436120174069473,0
"Eptesicus japonensis",0,0.567317574511819,0.511648745519713,0.46594982078853,0.255218216318786,0.171681415929204,0.103538064330429,0.452433819135051,0.388875292485042,478,0.450033589284712,0,0,0.501027749229188,0.557347670250896,0.318100358422939,0.188804554079696,0.173552631578947,0.0623389103305172,0.597402395799197,0.330626627006531,415.875,0.39132008299568,0
"Rousettus linduensis",0,NA,0.437275985663082,0.46415770609319,NA,NA,0.146482351194783,0.452535467223871,NA,503,0.450716845878136,0,0,NA,0.727598566308244,0.336021505376344,NA,NA,0.0306485485036599,0.580652347616547,NA,593.5,0.531810035842294,0
"Pteropus pohlei",0,0.39825282631038,0.523297491039427,0.591397849462366,0.290322580645161,0.181504424778761,0.100280357019648,0.307124148832687,0.361074200705215,484.375,0.450817686864333,0,0,0.386433710174717,0.580645161290323,0.53584229390681,0.446869070208729,0.180789473684211,0.0544312400830051,0.402364781555687,0.194855787961312,523.25,0.487447558895145,0
"Pteropus aldabrensis",0,NA,0.451612903225806,0.622759856630824,0.27988614800759,NA,0.138855267729443,0.266966637852629,0.368424877029587,498,0.45141963595474,0,0,NA,0.370967741935484,0.519713261648746,0.317836812144212,NA,0.11484534760581,0.418990824513566,0.255885433145043,443,0.402839271909481,0
"Otomops wroughtoni",0,0.8448098663926,0.32078853046595,0.268817204301075,0.371916508538899,0.130619469026549,0.224425244091891,0.69416755067725,0.310307986049621,468,0.451583027424631,0,0,0.832476875642343,0.301971326164875,0.468637992831541,0.416508538899431,0.131578947368421,0.147583595158214,0.475913880936384,0.208902364451339,527.25,0.504898683384547,0
"Nycteris intermedia",0,0.645426515930113,0.268817204301075,0.382616487455197,0.511385199240987,0.159911504424779,0.280021040565865,0.539778550600268,0.250856539382294,473.5,0.452061351731843,0,0,0.71377183967112,0.32078853046595,0.480286738351254,0.821631878557875,0.145921052631579,0.134627088985947,0.464612971407751,0.0868258941921106,613.625,0.58411974676155,0
"Pteropus faunulus",0,NA,0.196236559139785,0.568100358422939,0.595825426944972,NA,0.343137570258953,0.339779139291156,0.224397221283825,493.666666666667,0.453387448169232,0,0,NA,0.277777777777778,0.413082437275986,0.698292220113852,NA,0.160897852266356,0.529351006636343,0.125269495824964,502.333333333333,0.463050811722538,0
"Nycteris javanica",0,0.718396711202467,0.354838709677419,0.314516129032258,0.426944971537002,0.143805309734513,0.189715948885038,0.627195172829852,0.28378367164053,474,0.453674130362286,0,0,0.795991778006166,0.462365591397849,0.517025089605735,0.591081593927894,0.136184210526316,0.0875604192046557,0.420463716936717,0.15257687913667,622.625,0.591616013234411,0
"Hypsugo macrotis",0,0.273381294964029,0.362007168458781,0.418458781362007,0.76280834914611,0.193451327433628,0.187904491262837,0.491790777601747,0.170727734524727,485.25,0.454163898482732,0,0,0.335560123329907,0.405913978494624,0.546594982078853,0.850094876660342,0.185394736842105,0.100350001073656,0.392281980757969,0.0779508790243812,571.375,0.534540990140931,0
"Myotis ridleyi",0,0.119218910585817,0.32168458781362,0.425627240143369,0.952561669829222,0.223893805309735,0.222929407992892,0.482336449938618,0.0874870727857382,488.5,0.454773102093007,0,0,0.158787255909558,0.385304659498208,0.578853046594982,0.996204933586338,0.216973684210526,0.110034585712939,0.364280639073651,-0.00277121686713647,570.125,0.529787473897271,0
"Rhinolophus adami",0,NA,0.53405017921147,0.78405017921147,0.0493358633776091,NA,0.0980924783258945,0.147547870835664,0.590470256096292,507.666666666667,0.455812073933516,0,0,NA,0.449820788530466,0.762544802867383,0.0521821631878558,NA,0.0893473071034045,0.231238328600815,0.506784426391832,469.333333333333,0.421515918195235,0
"Myotis ozensis",0,NA,0.533154121863799,0.5,0.335863377609108,NA,0.0982666561304666,0.424248453598918,0.332480775125512,502.333333333333,0.456339166490969,0,0,NA,0.560931899641577,0.461469534050179,0.30550284629981,NA,0.0610418655689307,0.48281058509069,0.258244022335385,487.666666666667,0.442634759997189,0
"Glauconycteris superba",0,NA,0.28494623655914,0.341397849462366,0.742884250474383,NA,0.267278976320531,0.590230651626563,0.177238525291524,494,0.45640944549863,0,0,NA,0.267025089605735,0.672939068100358,0.816888045540797,NA,0.169093946370361,0.29071883537791,0.0880661725441244,636.666666666667,0.585617401082297,0
"Laephotis wintoni",0,0.201438848920863,0.461469534050179,0.528673835125448,0.637571157495256,0.208053097345133,0.13104642193958,0.392647803129005,0.212280205991326,493.25,0.457288343897937,0,0,0.182425488180884,0.367383512544803,0.492831541218638,0.530360531309298,0.210789473684211,0.115768971342444,0.444421354648285,0.167518485722791,424.125,0.393250268313406,0
"Kerivoula phalaena",0,0.180883864337102,0.254480286738351,0.593189964157706,0.801707779886148,0.212300884955752,0.29441341791386,0.304269703500822,0.15987560547526,491.75,0.457565473779827,0,0,0.221993833504625,0.254480286738351,0.878136200716846,0.958254269449715,0.201447368421053,0.176215449471037,0.140846726959961,0.035288775041086,622.5,0.578216147602384,0
"Myotis hosonoi",0,NA,0.527777777777778,0.495519713261649,0.351043643263757,NA,0.0991567663607118,0.430384853415808,0.322923378624203,504,0.458113711434395,0,0,NA,0.560035842293907,0.398745519713262,0.329222011385199,NA,0.0610572491983515,0.54776568913558,0.252612256513031,472.333333333333,0.429334457797456,0
"Hipposideros durgadasi",0,0.902363823227133,0.259856630824373,0.508064516129032,0.164136622390892,0.12353982300885,0.291791158167532,0.414993337467492,0.459263720452251,477,0.458605398142857,0,0,0.89568345323741,0.221326164874552,0.470430107526882,0.111954459203036,0.123684210526316,0.190426279905445,0.473945533887255,0.435615667437104,440.375,0.42484854621047,0
